City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,Brae,GB,2022-06-02 18:57:23,60.3964,-1.353,49.64,81,63,13.58,broken clouds
528,Selikhino,RU,2022-06-02 18:57:23,50.3672,137.4996,44.11,92,100,7.85,overcast clouds
529,Rio Gallegos,AR,2022-06-02 18:56:30,-51.6226,-69.2181,35.65,64,0,5.75,clear sky
530,Monywa,MM,2022-06-02 18:57:24,22.1167,95.1333,85.03,60,100,12.15,overcast clouds
531,Cahors,FR,2022-06-02 18:57:24,44.4167,1.3333,65.8,89,22,8.28,few clouds
532,Hay River,CA,2022-06-02 18:57:25,60.8156,-115.7999,69.78,32,40,11.5,scattered clouds
533,Atambua,ID,2022-06-02 18:57:25,-9.1061,124.8925,73.27,90,65,2.77,broken clouds
534,Makurdi,NG,2022-06-02 18:57:25,7.7411,8.5121,83.01,65,99,4.97,light rain
535,Kapoeta,SS,2022-06-02 18:57:26,4.7717,33.5903,79.84,43,86,9.08,overcast clouds
536,Paragominas,BR,2022-06-02 18:57:26,-2.9667,-47.4833,79.09,92,89,3.38,overcast clouds
537,Mosquera,CO,2022-06-02 18:57:26,4.7059,-74.2302,66.29,48,75,10.36,broken clouds
538,Savannah Bight,HN,2022-06-02 18:57:27,16.45,-85.85,82.44,77,99,7.45,overcast clouds
539,Phaltan,IN,2022-06-02 18:57:27,17.9833,74.4333,79.43,59,100,12.86,overcast clouds
540,Sobolevo,RU,2022-06-02 18:57:27,54.4299,31.8996,59.34,89,99,5.59,overcast clouds
541,Ucluelet,CA,2022-06-02 18:57:28,48.9329,-125.5528,58.08,93,100,7.14,overcast clouds
542,Kodinsk,RU,2022-06-02 18:57:28,58.6881,99.1844,44.85,93,100,13.96,overcast clouds
543,Darab,IR,2022-06-02 18:57:28,28.7519,54.5444,81.3,9,0,11.34,clear sky
544,Clinton,US,2022-06-02 18:57:29,42.587,-82.9199,76.28,56,8,1.01,clear sky
545,Anadyr,RU,2022-06-02 18:57:29,64.75,177.4833,50.5,53,65,6.71,fog
546,Meulaboh,ID,2022-06-02 18:57:30,4.1363,96.1285,75.7,87,100,4.36,overcast clouds
547,Myre,NO,2022-06-02 18:57:30,69.1036,15.9492,60.03,79,5,6.98,clear sky
548,Miri,MY,2022-06-02 18:57:31,4.4148,114.0089,77.14,94,40,0.0,scattered clouds
549,Kholmogory,RU,2022-06-02 18:57:32,64.2229,41.656,64.63,63,100,4.79,overcast clouds
550,Sao Joao Da Barra,BR,2022-06-02 18:57:32,-21.6403,-41.0511,89.69,64,10,7.72,clear sky
551,Santa Ana,US,2022-06-02 18:57:34,33.7456,-117.8678,89.85,59,40,6.91,scattered clouds
552,Caravelas,BR,2022-06-02 18:58:33,-17.7125,-39.2481,79.09,69,7,6.2,clear sky
553,Kirov,RU,2022-06-02 18:58:33,58.5966,49.6601,63.37,65,100,2.84,overcast clouds
554,Porto Novo,BJ,2022-06-02 18:58:33,6.4965,2.6036,84.02,79,3,8.84,clear sky
555,Laurel,US,2022-06-02 18:58:34,39.0993,-76.8483,91.53,60,75,4.0,broken clouds
556,Narsaq,GL,2022-06-02 18:58:34,60.9167,-46.05,48.22,51,0,6.46,clear sky
557,Novo Aripuana,BR,2022-06-02 18:58:34,-5.1206,-60.3797,81.97,85,88,3.42,overcast clouds
558,Puyang,CN,2022-06-02 18:58:35,29.4603,119.8861,70.3,98,45,1.68,scattered clouds
559,Henties Bay,NA,2022-06-02 18:58:35,-22.116,14.2845,65.14,45,1,5.88,clear sky
560,Gravdal,NO,2022-06-02 18:58:36,68.1214,13.5031,55.06,69,6,7.96,clear sky
561,Aguimes,ES,2022-06-02 18:58:36,27.9054,-15.4461,72.23,53,20,20.71,few clouds
562,Yauya,PE,2022-06-02 18:58:36,-8.9833,-77.3,58.68,51,99,5.14,overcast clouds
563,Aswan,EG,2022-06-02 18:55:51,24.0934,32.907,89.56,13,100,12.93,overcast clouds
564,Sandwick,GB,2022-06-02 18:58:37,60.0,-1.25,51.62,82,20,11.5,few clouds
565,Benguela,AO,2022-06-02 18:58:37,-12.5763,13.4055,72.27,85,68,3.8,broken clouds
566,Tucuman,AR,2022-06-02 18:54:55,-26.8241,-65.2226,60.58,38,4,4.68,clear sky
567,Pitimbu,BR,2022-06-02 18:58:38,-7.4706,-34.8086,75.79,79,79,7.4,broken clouds
568,Alfredo Chaves,BR,2022-06-02 18:58:38,-20.635,-40.7497,82.89,54,13,3.2,few clouds
569,Nelson,NZ,2022-06-02 18:58:39,-41.2833,173.2833,46.29,96,14,3.0,few clouds
570,Den Helder,NL,2022-06-02 18:58:39,52.9599,4.7593,59.97,70,100,7.0,overcast clouds
571,Lichinga,MZ,2022-06-02 18:58:39,-13.3128,35.2406,55.49,88,0,9.22,clear sky
572,Mogocha,RU,2022-06-02 18:58:40,53.7333,119.7667,45.07,87,100,2.98,overcast clouds
573,Birjand,IR,2022-06-02 18:58:40,32.8663,59.2211,72.07,13,0,11.5,clear sky
574,Korla,CN,2022-06-02 18:58:41,41.7597,86.1469,73.45,22,6,9.08,clear sky
575,Dodola,ET,2022-06-02 18:58:41,6.9833,39.1833,53.02,84,69,5.88,broken clouds
576,Brekstad,NO,2022-06-02 18:58:41,63.687,9.6654,52.99,93,75,5.75,broken clouds
577,Esfahan,IR,2022-06-02 18:57:24,32.6572,51.6776,73.04,13,18,7.92,few clouds
578,Saurimo,AO,2022-06-02 18:58:42,-9.6608,20.3916,64.29,50,18,5.7,few clouds
579,Alpena,US,2022-06-02 18:58:42,45.0617,-83.4327,68.11,50,0,8.01,clear sky
580,Spirovo,RU,2022-06-02 18:58:43,57.419,34.9766,58.82,92,86,4.16,overcast clouds
581,Ahvaz,IR,2022-06-02 18:56:31,31.3203,48.6693,96.75,14,0,4.61,clear sky
582,Bintulu,MY,2022-06-02 18:58:43,3.1667,113.0333,75.61,94,20,0.0,few clouds
583,Khandyga,RU,2022-06-02 18:58:44,62.6667,135.6,50.88,73,66,3.6,broken clouds
584,Kysyl-Syr,RU,2022-06-02 18:58:44,63.8986,122.7617,51.82,94,57,4.88,broken clouds
585,Ballina,AU,2022-06-02 18:58:45,-28.8667,153.5667,47.01,97,4,4.79,clear sky
586,San Andres,CO,2022-06-02 18:58:45,12.5847,-81.7006,82.42,78,75,4.61,broken clouds
587,Okato,NZ,2022-06-02 18:58:45,-39.2,173.8833,53.19,99,53,1.99,broken clouds
588,Hostotipaquillo,MX,2022-06-02 18:58:46,21.0667,-104.0667,88.05,21,0,1.92,clear sky
589,Lazaro Cardenas,MX,2022-06-02 18:54:08,17.9583,-102.2,84.67,58,0,11.88,clear sky
590,Kitui,KE,2022-06-02 18:58:46,-1.367,38.0106,64.94,73,90,8.1,overcast clouds
591,Shenjiamen,CN,2022-06-02 18:58:47,29.9576,122.298,67.51,96,32,8.81,scattered clouds
592,Kimbe,PG,2022-06-02 18:58:47,-5.5502,150.1429,74.53,89,100,3.06,overcast clouds
593,Cascais,PT,2022-06-02 18:58:47,38.6979,-9.4215,69.17,72,75,21.0,broken clouds
594,Fayaoue,NC,2022-06-02 18:58:48,-20.65,166.5333,75.58,74,100,15.52,overcast clouds
595,Clovis,US,2022-06-02 18:58:48,36.8252,-119.7029,89.83,26,100,4.0,overcast clouds
596,Pingzhuang,CN,2022-06-02 18:58:49,42.0372,119.2889,69.98,30,90,8.99,overcast clouds
597,Jenbach,AT,2022-06-02 18:58:49,47.4013,11.7406,56.86,96,84,1.41,broken clouds
598,Bahia Blanca,AR,2022-06-02 18:55:19,-38.7196,-62.2724,50.86,43,9,1.61,clear sky
599,Charlottesville,US,2022-06-02 18:55:43,38.0293,-78.4767,94.12,52,100,9.42,overcast clouds
600,Chenzhou,CN,2022-06-02 18:59:50,25.8,113.0333,76.1,93,99,5.01,overcast clouds
601,Ostrovnoy,RU,2022-06-02 18:59:50,68.0531,39.5131,46.62,68,100,14.74,overcast clouds
602,Tongchuan,CN,2022-06-02 18:59:51,35.0806,109.0897,71.58,52,2,4.92,clear sky
603,Norsup,VU,2022-06-02 18:59:51,-16.0667,167.3833,78.13,85,34,5.55,scattered clouds
604,Wanlaweyn,SO,2022-06-02 18:59:51,2.6185,44.8938,76.06,81,76,15.12,broken clouds
605,Somerset West,ZA,2022-06-02 18:56:21,-34.084,18.8211,59.88,74,0,5.59,clear sky
606,Maymyo,MM,2022-06-02 18:59:52,22.0333,96.4667,66.72,89,97,1.57,overcast clouds
607,Camalu,MX,2022-06-02 18:59:53,30.85,-116.0667,69.89,63,10,9.75,clear sky
608,Tecoanapa,MX,2022-06-02 18:59:53,16.5167,-98.75,84.24,67,83,11.05,broken clouds
609,Ustupo,PA,2022-06-02 18:59:53,9.1333,-77.9333,86.41,65,100,10.33,overcast clouds
610,Banda Aceh,ID,2022-06-02 18:59:54,5.5577,95.3222,76.93,88,96,16.24,light rain
611,Alamosa,US,2022-06-02 18:59:54,37.4695,-105.87,71.87,21,2,2.84,clear sky
612,Dongkan,CN,2022-06-02 18:59:55,33.9997,119.8308,70.93,86,70,7.38,broken clouds
613,Leh,IN,2022-06-02 18:59:55,34.1667,77.5833,48.81,35,11,6.06,few clouds
614,Huaihua,CN,2022-06-02 18:59:55,27.5494,109.9592,74.41,99,100,2.13,light rain
615,Boguchany,RU,2022-06-02 18:59:56,58.3814,97.4531,42.62,95,100,12.44,light rain
616,Palmerston,AU,2022-06-02 18:59:56,-12.486,130.9833,76.98,92,16,5.75,few clouds
617,Kataysk,RU,2022-06-02 18:59:56,56.289,62.5841,58.68,68,77,9.71,broken clouds
618,Svilengrad,BG,2022-06-02 18:59:57,41.7667,26.2,70.86,64,0,3.51,clear sky
619,Tucumcari,US,2022-06-02 18:59:57,35.1717,-103.725,66.94,53,79,6.13,broken clouds
620,Revelstoke,CA,2022-06-02 18:59:57,50.9832,-118.2023,57.22,58,100,0.0,overcast clouds
621,Gonzalez,US,2022-06-02 18:59:58,30.5816,-87.2914,91.65,63,44,1.01,scattered clouds
622,Shu,KZ,2022-06-02 18:59:59,43.5983,73.7614,64.04,72,100,3.6,overcast clouds
623,Vanersborg,SE,2022-06-02 18:59:59,58.3807,12.3234,57.15,72,75,11.5,broken clouds
624,Sao Miguel Do Araguaia,BR,2022-06-02 19:00:00,-13.275,-50.1628,93.13,24,64,4.72,broken clouds
625,Amritsar,IN,2022-06-02 19:00:00,31.6331,74.8656,93.02,30,2,2.3,haze
626,Sapa,PH,2022-06-02 19:00:01,5.1544,120.3241,82.15,76,100,5.77,overcast clouds
627,Teya,RU,2022-06-02 19:00:01,60.3778,92.6267,34.25,93,39,5.68,scattered clouds
628,Saldanha,ZA,2022-06-02 19:00:02,-33.0117,17.9442,58.19,78,0,12.26,clear sky
629,Ovalle,CL,2022-06-02 19:00:03,-30.5983,-71.2003,62.6,42,100,3.74,overcast clouds
630,Meiganga,CM,2022-06-02 19:00:05,6.5167,14.3,66.51,92,11,4.47,light rain
631,Poum,NC,2022-06-02 19:00:05,-20.2333,164.0167,73.85,73,100,11.92,overcast clouds
632,Oussouye,SN,2022-06-02 19:00:06,12.485,-16.5469,81.66,64,75,11.07,broken clouds
633,Huarmey,PE,2022-06-02 19:00:07,-10.0681,-78.1522,69.6,69,81,10.51,broken clouds
634,Orchard Homes,US,2022-06-02 19:00:07,46.8633,-114.0484,73.6,40,66,5.99,broken clouds
635,Urengoy,RU,2022-06-02 19:00:08,65.9667,78.3667,32.43,93,99,18.37,overcast clouds
636,Auki,SB,2022-06-02 19:00:10,-8.7676,160.7034,77.67,88,44,4.07,scattered clouds
637,Bahir Dar,ET,2022-06-02 19:00:10,11.5936,37.3908,71.46,58,93,6.04,light rain
638,Kropotkin,RU,2022-06-02 19:00:11,45.4375,40.5756,71.28,61,3,9.82,clear sky
639,Yanam,IN,2022-06-02 19:00:12,16.7333,82.2167,83.21,80,7,5.08,clear sky
640,Lata,PT,2022-06-02 19:00:12,40.1629,-8.3327,62.65,81,80,5.26,light rain
641,Remetea,RO,2022-06-02 19:01:13,46.7833,25.45,58.53,89,100,2.68,overcast clouds
642,Houma,US,2022-06-02 18:59:50,29.5958,-90.7195,90.01,64,29,4.0,scattered clouds
643,San Cristobal,VE,2022-06-02 19:01:14,7.7669,-72.225,87.26,29,77,8.95,broken clouds
644,Peniche,PT,2022-06-02 19:01:14,39.3558,-9.3811,68.56,77,2,14.83,clear sky
645,Sumbe,AO,2022-06-02 19:01:14,-11.2061,13.8437,72.32,89,88,7.72,overcast clouds
646,Baindur,IN,2022-06-02 19:01:15,13.8667,74.6333,81.55,83,68,5.64,broken clouds
647,Eyemouth,GB,2022-06-02 19:00:50,55.8713,-2.0901,54.12,85,100,9.53,overcast clouds
648,Grand Baie,MU,2022-06-02 18:59:07,-20.0182,57.5802,73.87,77,5,7.0,clear sky
649,Upata,VE,2022-06-02 19:01:15,8.0086,-62.3989,83.19,80,100,4.5,overcast clouds
650,Gobabis,NA,2022-06-02 19:01:16,-22.45,18.9667,51.55,27,0,12.46,clear sky
651,Yoichi,JP,2022-06-02 19:01:16,43.2039,140.7703,51.78,92,46,3.33,scattered clouds
652,Belyy Yar,RU,2022-06-02 19:01:17,53.6039,91.3903,47.86,66,0,8.95,clear sky
653,Tual,ID,2022-06-02 19:01:17,-5.6667,132.75,83.71,74,16,10.29,few clouds
654,Inta,RU,2022-06-02 19:01:18,66.0317,60.1659,37.35,44,0,12.12,clear sky
655,Alora,ES,2022-06-02 19:01:18,36.8236,-4.7058,80.49,44,51,4.81,broken clouds
656,Zaysan,KZ,2022-06-02 19:01:18,47.4667,84.8667,48.42,48,7,8.14,clear sky
657,Parlakimidi,IN,2022-06-02 19:01:19,18.7667,84.0833,82.89,88,31,3.78,scattered clouds
658,Staryy Nadym,RU,2022-06-02 19:01:19,65.6118,72.6842,30.29,84,100,24.11,overcast clouds
659,Eyl,SO,2022-06-02 19:01:20,7.9803,49.8164,79.21,79,99,23.73,overcast clouds
660,Ushtobe,KZ,2022-06-02 19:01:20,45.2514,77.9838,61.45,33,100,10.16,overcast clouds
661,Aktash,RU,2022-06-02 19:01:20,50.3,87.7333,26.92,88,13,3.8,few clouds
662,Yar-Sale,RU,2022-06-02 19:01:21,66.8333,70.8333,30.72,73,100,24.02,overcast clouds
663,Casablanca,MA,2022-06-02 19:00:04,33.5928,-7.6192,73.62,68,1,5.99,clear sky
664,Dezhou,CN,2022-06-02 19:00:21,37.4486,116.2925,76.46,32,100,6.33,overcast clouds
665,Lebanon,US,2022-06-02 18:59:01,36.2081,-86.2911,86.16,68,60,7.27,broken clouds
666,Shemonaikha,KZ,2022-06-02 19:01:22,50.6328,81.9056,52.79,52,100,5.06,overcast clouds
667,Balikpapan,ID,2022-06-02 19:01:22,-1.2675,116.8289,76.39,89,99,1.34,overcast clouds
668,Batemans Bay,AU,2022-06-02 19:01:23,-35.7167,150.1833,46.09,80,100,5.91,overcast clouds
669,Mount Gambier,AU,2022-06-02 19:01:23,-37.8333,140.7667,46.8,69,100,9.82,overcast clouds
670,Helong,CN,2022-06-02 19:01:24,42.5397,128.9972,47.86,92,100,1.99,overcast clouds
671,Nenjiang,CN,2022-06-02 19:01:24,49.1833,125.2167,50.29,91,45,4.68,scattered clouds
672,Birao,CF,2022-06-02 19:01:24,10.2849,22.7882,87.03,32,99,4.99,overcast clouds
673,George,ZA,2022-06-02 19:01:25,-33.963,22.4617,54.12,80,82,3.65,broken clouds
674,Jinchang,CN,2022-06-02 19:01:25,38.4953,102.1739,62.37,69,100,2.91,moderate rain
675,Nsanje,MW,2022-06-02 19:01:26,-16.92,35.262,61.88,97,28,3.29,scattered clouds
676,Parkes,AU,2022-06-02 19:00:10,-33.1333,148.1833,44.35,83,100,4.14,overcast clouds
677,Bardiyah,LY,2022-06-02 19:01:26,31.7561,25.0865,73.56,70,0,12.73,clear sky
678,Yatou,CN,2022-06-02 19:01:27,37.15,122.3833,65.91,96,81,9.42,broken clouds
679,Tiszabo,HU,2022-06-02 19:01:27,47.3,20.4833,75.24,68,17,6.55,few clouds
680,Alta Gracia,AR,2022-06-02 19:01:25,-31.6529,-64.4283,59.88,33,11,9.66,few clouds
681,Kita,ML,2022-06-02 19:01:28,13.0349,-9.4895,95.25,28,100,8.32,overcast clouds
682,Vitim,RU,2022-06-02 19:01:28,59.4511,112.5578,52.81,64,100,4.9,overcast clouds
683,Vangaindrano,MG,2022-06-02 19:01:29,-23.35,47.6,67.39,81,92,9.42,light rain
684,Palmeira,BR,2022-06-02 19:01:29,-25.4294,-50.0064,55.6,98,100,4.81,overcast clouds
685,Karratha,AU,2022-06-02 19:01:29,-20.7377,116.8463,63.75,66,4,12.86,clear sky
686,Kamina,CD,2022-06-02 19:01:30,-8.7386,24.9906,64.35,62,94,4.79,overcast clouds
687,Ulkan,RU,2022-06-02 19:02:30,57.243,107.3223,53.06,87,100,7.34,overcast clouds
688,Lircay,PE,2022-06-02 19:02:31,-12.9896,-74.7205,54.97,55,82,4.61,broken clouds
689,Coari,BR,2022-06-02 19:02:31,-4.085,-63.1414,81.68,78,100,0.49,overcast clouds
690,Nakamura,JP,2022-06-02 19:02:32,32.9833,132.9333,60.64,93,4,3.38,clear sky
691,Phangnga,TH,2022-06-02 19:02:32,8.4509,98.5298,80.64,94,71,2.75,broken clouds
692,Kaeo,NZ,2022-06-02 19:02:33,-35.1,173.7833,55.33,94,46,12.41,scattered clouds
693,Maniitsoq,GL,2022-06-02 19:02:33,65.4167,-52.9,41.74,64,5,4.72,clear sky
694,Baykit,RU,2022-06-02 19:02:33,61.67,96.37,47.03,91,100,3.96,light rain
695,Dubai,AE,2022-06-02 19:00:52,25.2582,55.3047,85.21,70,0,4.34,clear sky
696,Agdam,AZ,2022-06-02 19:02:34,39.991,46.9274,71.65,61,8,5.19,clear sky
697,Boden,SE,2022-06-02 19:02:35,65.8252,21.6886,53.6,93,100,7.25,moderate rain
698,Camalote,HN,2022-06-02 19:02:35,15.3333,-88.3333,93.97,40,100,3.91,overcast clouds
699,Royan,FR,2022-06-02 19:02:35,45.6285,-1.0281,70.83,84,3,9.17,clear sky
700,Vada,NL,2022-06-02 19:02:36,51.97,5.6667,63.34,54,100,5.75,overcast clouds
701,Aykhal,RU,2022-06-02 19:02:36,66.0,111.5,49.44,70,77,8.01,broken clouds
702,Sitka,US,2022-06-02 19:02:37,57.0531,-135.33,64.56,56,100,4.92,overcast clouds
703,Simao,CN,2022-06-02 19:02:37,22.7886,100.9748,63.64,99,100,2.51,overcast clouds
704,Spruce Grove,CA,2022-06-02 19:00:13,53.5334,-113.9187,68.97,21,4,6.73,clear sky
705,Honningsvag,NO,2022-06-02 19:02:37,70.9821,25.9704,55.15,67,20,2.3,few clouds
706,Vizinga,RU,2022-06-02 19:02:38,61.0749,50.1031,58.87,82,48,1.28,scattered clouds
707,Zemio,CF,2022-06-02 19:02:38,5.0314,25.1361,72.41,85,67,0.56,light rain
708,Mountrath,IE,2022-06-02 19:02:39,52.9989,-7.4728,54.45,91,100,7.07,overcast clouds
709,Bandikui,IN,2022-06-02 19:02:39,27.05,76.5667,97.75,14,79,6.71,broken clouds
710,Bud,US,2022-06-02 19:02:40,39.447,-86.1758,76.98,56,100,8.1,overcast clouds
711,Nizhniy Tsasuchey,RU,2022-06-02 19:02:40,50.5167,115.1333,51.98,87,100,4.99,light rain
712,Tete,MZ,2022-06-02 19:02:41,-16.1564,33.5867,67.15,60,14,6.29,few clouds
713,Aksaray,TR,2022-06-02 19:02:41,38.3726,34.0254,71.58,57,3,8.81,clear sky
714,Yambio,SS,2022-06-02 19:02:41,4.5721,28.3955,68.59,95,78,2.13,broken clouds
715,Mingaora,PK,2022-06-02 18:58:43,34.7758,72.3625,71.78,34,5,8.16,clear sky
716,Muniz Freire,BR,2022-06-02 19:02:42,-20.4642,-41.4131,78.85,54,4,1.21,clear sky
